2023,02,184,404-555-1084,47.30,131,963
2023,02,185,404-555-1085,49.17,948,491
2023,02,186,404-555-1086,61.33,741,309
2023,02,187,404-555-1087,93.80,204,606
2023,02,188,404-555-1088,19.15,40,816
2023,02,189,404-555-1089,61.70,426,215
2023,02,190,404-555-1090,15.71,375,186
2023,02,191,404-555-1091,86.96,534,619
2023,02,192,404-555-1092,80.54,539,482
2023,02,193,404-555-1093,47.86,506,271
2023,02,194,404-555-1094,91.80,367,991
2023,02,195,404-555-1095,75.95,772,25
2023,02,196,404-555-1096,49.02,231,390
2023,02,197,404-555-1097,88.56,70,623
2023,02,198,404-555-1098,93.79,598,116
2023,02,199,404-555-1099,72.92,627,331
2023,02,200,404-555-1100,46.25,50,370
2023,02,201,404-555-1101,18.87,115,739
2023,02,202,404-555-1102,14.50,164,673
2023,02,203,404-555-1103,71.71,503,318
2023,02,204,404-555-1104,11.74,48,222
2023,02,205,404-555-1105,47.88,543,514
2023,02,206,404-555-1106,80.35,321,210
2023,02,207,404-555-1107,80.79,580,729
2023,02,208,404-555-1108,4.65,975,356
2023,02,209,404-555-1109,18.62,348,203
2023,02,210,404-555-1110,4.65,675,144
2023,02,211,404-555-1111,7.55,719,856
2023,02,212,404-555-1112,0.96,53,199
2023,02,213,404-555-1113,42.55,521,580
2023,02,214,404-555-1114,75.66,57,504
2023,02,215,404-555-1115,86.70,439,776
2023,02,216,404-555-1116,65.29,223,835
2023,02,217,404-555-1117,19.23,440,717
2023,02,218,404-555-1118,83.04,486,883
2023,02,219,404-555-1119,60.79,188,621
2023,02,220,404-555-1120,59.00,692,769
2023,02,221,404-555-1121,11.58,928,516
2023,02,222,404-555-1122,28.85,248,883
2023,02,223,404-555-1123,35.68,386,303
2023,02,224,404-555-1124,15.74,782,189
2023,02,225,404-555-1125,96.44,537,299
2023,02,226,404-555-1126,41.20,904,166
2023,02,227,404-555-1127,15.40,474,338
2023,02,228,404-555-1128,8.41,361,551
2023,02,229,404-555-1129,81.34,606,988
2023,02,230,404-555-1130,51.74,788,162
2023,02,231,404-555-1131,26.87,974,300
2023,02,232,404-555-1132,72.01,892,66
2023,02,233,404-555-1133,63.50,531,829
2023,02,234,404-555-1134,48.51,296,388
2023,02,235,404-555-1135,52.71,334,72
2023,02,236,404-555-1136,67.86,989,356
2023,02,237,404-555-1137,72.07,100,391
2023,02,238,404-555-1138,35.91,11,669
2023,02,239,404-555-1139,15.92,964,345
2023,02,240,404-555-1140,47.56,362,211
2023,02,241,404-555-1141,55.26,831,160
2023,02,242,404-555-1142,32.90,957,290
2023,02,243,404-555-1143,91.44,240,899
2023,02,244,404-555-1144,29.39,698,448
2023,02,245,404-555-1145,52.17,390,90
2023,02,246,404-555-1146,2.76,445,0
2023,02,247,404-555-1147,30.89,537,835
2023,02,248,404-555-1148,53.62,490,147
2023,02,249,404-555-1149,83.29,788,947
2023,02,250,404-555-1150,14.10,40,89
2023,02,251,404-555-1151,75.98,313,294
2023,02,252,404-555-1152,63.76,213,427
2023,02,253,404-555-1153,41.48,723,740
2023,02,254,404-555-1154,88.86,525,383
2023,02,255,404-555-1155,36.87,411,310
2023,02,256,404-555-1156,31.75,251,392
2023,02,257,404-555-1157,8.39,678,814
2023,02,258,404-555-1158,52.30,94,787
2023,02,259,404-555-1159,30.82,461,49
2023,02,260,404-555-1160,31.74,907,191
2023,02,261,404-555-1161,32.78,569,614
2023,02,262,404-555-1162,89.26,161,665
2023,02,263,404-555-1163,8.27,692,171
2023,02,264,404-555-1164,79.27,548,913
2023,02,265,404-555-1165,12.47,282,834
2023,02,266,404-555-1166,56.23,907,803
2023,02,267,404-555-1167,51.91,872,315
2023,02,268,404-555-1168,12.85,261,960
2023,02,269,404-555-1169,28.26,443,804
2023,02,270,404-555-1170,48.32,654,480
2023,02,271,404-555-1171,75.37,149,555
2023,02,272,404-555-1172,59.97,693,767
2023,02,273,404-555-1173,96.13,558,428
2023,02,274,404-555-1174,72.33,321,64
2023,02,275,404-555-1175,93.80,531,672
2023,02,276,404-555-1176,17.86,77,726
2023,02,277,404-555-1177,74.52,157,362
2023,02,278,404-555-1178,1.11,29,142
2023,02,279,404-555-1179,4.41,420,482
2023,02,280,404-555-1180,96.26,154,375
2023,02,281,404-555-1181,82.53,221,26
2023,02,282,404-555-1182,51.55,104,690
2023,02,283,404-555-1183,33.00,423,533
2023,02,284,404-555-1184,28.80,855,328
2023,02,285,404-555-1185,25.71,101,409
2023,02,286,404-555-1186,29.45,113,168
2023,02,287,404-555-1187,46.61,701,909
2023,02,288,404-555-1188,14.11,896,461
2023,02,289,404-555-1189,71.23,79,820
2023,02,290,404-555-1190,61.73,755,850
2023,02,291,404-555-1191,44.45,848,24
2023,02,292,404-555-1192,8.75,817,697
2023,02,293,404-555-1193,70.25,683,721
2023,02,294,404-555-1194,3.97,583,150
2023,02,295,404-555-1195,53.22,579,381
2023,02,296,404-555-1196,59.80,246,505
2023,02,297,404-555-1197,58.72,379,661
2023,02,298,404-555-1198,82.13,930,524
2023,02,299,404-555-1199,18.85,74,946
2023,02,300,404-555-1200,44.93,740,14
2023,02,301,404-555-1201,21.21,712,996
2023,02,302,404-555-1202,37.82,94,95
2023,02,303,404-555-1203,98.43,870,330
2023,02,304,404-555-1204,26.63,629,685
2023,02,305,404-555-1205,24.22,232,576
2023,02,306,404-555-1206,81.90,715,750
2023,02,307,404-555-1207,73.58,861,893
2023,02,308,404-555-1208,30.79,402,308
2023,02,309,404-555-1209,95.05,65,554
2023,02,310,404-555-1210,79.37,549,296
2023,02,311,404-555-1211,82.25,876,601
2023,02,312,404-555-1212,20.73,121,3
2023,02,313,404-555-1213,71.14,61,100
2023,02,314,404-555-1214,46.51,377,801
2023,02,315,404-555-1215,69.27,59,902
2023,02,316,404-555-1216,57.77,598,821
2023,02,317,404-555-1217,86.76,195,824
2023,02,318,404-555-1218,18.90,376,444
2023,02,319,404-555-1219,99.42,420,328
2023,02,320,404-555-1220,58.24,663,346
2023,02,321,404-555-1221,15.15,903,601
2023,02,322,404-555-1222,75.35,422,414
2023,02,323,404-555-1223,38.37,351,173
2023,02,324,404-555-1224,73.62,376,66
2023,02,325,404-555-1225,92.94,375,544
2023,02,326,404-555-1226,79.61,92,300
2023,02,327,404-555-1227,58.95,413,533
2023,02,328,404-555-1228,21.06,149,480
2023,02,329,404-555-1229,20.23,555,162
2023,02,330,404-555-1230,29.39,9,641
2023,02,331,404-555-1231,59.69,62,505
2023,02,332,404-555-1232,72.54,903,153
2023,02,333,404-555-1233,36.32,590,789
2023,02,334,404-555-1234,5.13,974,383
2023,02,335,404-555-1235,21.84,89,11
2023,02,336,404-555-1236,4.82,6,136
2023,02,337,404-555-1237,3.81,470,762
2023,02,338,404-555-1238,61.06,993,824
2023,02,339,404-555-1239,76.04,648,837
2023,02,340,404-555-1240,12.41,189,15
2023,02,341,404-555-1241,7.49,117,836
2023,02,342,404-555-1242,44.23,361,993
2023,02,343,404-555-1243,91.84,247,310
2023,02,344,404-555-1244,71.72,428,156
2023,02,345,404-555-1245,60.80,427,647
2023,02,346,404-555-1246,7.68,423,828
2023,02,347,404-555-1247,48.71,735,486
2023,02,348,404-555-1248,6.80,199,957
2023,02,349,404-555-1249,60.45,593,797
2023,02,350,404-555-1250,69.59,30,335
2023,02,351,404-555-1251,45.63,27,26
2023,02,352,404-555-1252,70.97,92,834
2023,02,353,404-555-1253,95.01,203,658
2023,02,354,404-555-1254,76.91,369,597
2023,02,355,404-555-1255,74.01,70,946
2023,02,356,404-555-1256,12.93,915,846
2023,02,357,404-555-1257,79.39,946,472
2023,02,358,404-555-1258,49.34,730,439
2023,02,359,404-555-1259,25.12,110,80
2023,02,360,404-555-1260,12.31,759,857
2023,02,361,404-555-1261,94.04,549,517
2023,02,362,404-555-1262,95.63,603,328
2023,02,363,404-555-1263,52.80,178,947
2023,02,364,404-555-1264,32.88,793,654
2023,02,365,404-555-1265,73.88,91,825
2023,02,366,404-555-1266,20.18,228,123
2023,02,367,404-555-1267,34.60,963,962
2023,02,368,404-555-1268,72.05,684,4
2023,02,369,404-555-1269,40.83,86,557
2023,02,370,404-555-1270,34.44,764,986
2023,02,371,404-555-1271,4.03,2,891
2023,02,372,404-555-1272,62.85,131,227
2023,02,373,404-555-1273,59.14,38,229
2023,02,374,404-555-1274,86.45,469,854
2023,02,375,404-555-1275,90.55,591,746
2023,02,376,404-555-1276,77.29,599,452
2023,02,377,404-555-1277,21.72,960,398
2023,02,378,404-555-1278,56.80,552,309
2023,02,379,404-555-1279,47.88,601,591
2023,02,380,404-555-1280,64.97,333,829
2023,02,381,404-555-1281,36.53,19,779
2023,02,382,404-555-1282,93.39,167,908
2023,02,383,404-555-1283,61.05,55,640
2023,02,384,404-555-1284,51.98,365,641
2023,02,385,404-555-1285,66.58,246,98
2023,02,386,404-555-1286,76.21,720,537
2023,02,387,404-555-1287,52.61,673,477
2023,02,388,404-555-1288,97.40,454,952
2023,02,389,404-555-1289,7.79,513,533
2023,02,390,404-555-1290,92.14,903,972
2023,02,391,404-555-1291,5.06,563,817
2023,02,392,404-555-1292,18.36,990,8
2023,02,393,404-555-1293,41.89,709,627
2023,02,394,404-555-1294,35.59,68,539
2023,02,395,404-555-1295,42.98,320,126
2023,02,396,404-555-1296,21.88,694,664
2023,02,397,404-555-1297,33.52,729,597
2023,02,398,404-555-1298,31.55,299,160
2023,02,399,404-555-1299,79.96,608,297
2023,02,400,404-555-1300,28.87,90,645
2023,02,401,404-555-1301,12.34,716,749
2023,02,402,404-555-1302,50.94,602,312
2023,02,403,404-555-1303,5.22,94,941
2023,02,404,404-555-1304,13.08,447,507
2023,02,405,404-555-1305,83.83,225,113
2023,02,406,404-555-1306,75.16,437,610
2023,02,407,404-555-1307,28.01,24,699
2023,02,408,404-555-1308,57.60,829,321
2023,02,409,404-555-1309,90.40,827,678
2023,02,410,404-555-1310,86.06,109,841
2023,02,411,404-555-1311,95.65,252,78
2023,02,412,404-555-1312,21.12,924,577
2023,02,413,404-555-1313,24.66,141,744
2023,02,414,404-555-1314,52.64,527,255
2023,02,415,404-555-1315,78.87,763,789
2023,02,416,404-555-1316,5.46,484,331
2023,02,417,404-555-1317,6.80,477,622
2023,02,418,404-555-1318,46.69,928,112
2023,02,419,404-555-1319,66.70,805,817
2023,02,420,404-555-1320,87.46,374,109
2023,02,421,404-555-1321,39.28,806,594
2023,02,422,404-555-1322,12.42,862,295
2023,02,423,404-555-1323,16.60,848,725
2023,02,424,404-555-1324,70.86,607,690
2023,02,425,404-555-1325,57.53,400,799
2023,02,426,404-555-1326,0.81,353,527
2023,02,427,404-555-1327,64.16,6,797
2023,02,428,404-555-1328,85.37,498,236
2023,02,429,404-555-1329,99.16,214,85
2023,02,430,404-555-1330,46.56,184,713
2023,02,431,404-555-1331,54.74,555,847
2023,02,432,404-555-1332,6.77,301,383
2023,02,433,404-555-1333,15.20,354,751
2023,02,434,404-555-1334,47.33,871,366
2023,02,435,404-555-1335,25.30,496,886
2023,02,436,404-555-1336,48.66,781,996
2023,02,437,404-555-1337,72.96,456,947
2023,02,438,404-555-1338,10.32,357,761
2023,02,439,404-555-1339,43.12,880,141
2023,02,440,404-555-1340,26.27,964,774
2023,02,441,404-555-1341,33.98,613,178
2023,02,442,404-555-1342,67.52,189,556
2023,02,443,404-555-1343,16.44,980,64
2023,02,444,404-555-1344,67.02,217,708
2023,02,445,404-555-1345,95.78,851,526
2023,02,446,404-555-1346,56.90,194,101
2023,02,447,404-555-1347,93.85,700,389
2023,02,448,404-555-1348,31.71,383,876
2023,02,449,404-555-1349,28.28,987,553
2023,02,450,404-555-1350,2.49,749,324
2023,02,451,404-555-1351,92.67,132,921
2023,02,452,404-555-1352,62.72,421,329
2023,02,453,404-555-1353,14.11,398,733
2023,02,454,404-555-1354,52.93,930,90
2023,02,455,404-555-1355,62.83,49,680
2023,02,456,404-555-1356,27.18,629,921
2023,02,457,404-555-1357,65.64,649,518
2023,02,458,404-555-1358,6.19,558,112
2023,02,459,404-555-1359,40.57,71,684
2023,02,460,404-555-1360,21.71,834,662
2023,02,461,404-555-1361,74.33,396,396
2023,02,462,404-555-1362,32.14,797,10
2023,02,463,404-555-1363,55.92,481,590
2023,02,464,404-555-1364,31.12,649,694
2023,02,465,404-555-1365,83.84,846,213
2023,02,466,404-555-1366,26.26,87,8
2023,02,467,404-555-1367,77.36,892,457
2023,02,468,404-555-1368,32.31,745,169
2023,02,469,404-555-1369,34.29,64,785
2023,02,470,404-555-1370,83.47,810,744
2023,02,471,404-555-1371,45.93,32,75
2023,02,472,404-555-1372,34.32,830,343
2023,02,473,404-555-1373,21.25,564,126
2023,02,474,404-555-1374,64.38,465,322
2023,02,475,404-555-1375,26.88,125,767
2023,02,476,404-555-1376,86.81,271,867
2023,02,477,404-555-1377,48.83,968,498
2023,02,478,404-555-1378,55.36,484,409
2023,02,479,404-555-1379,88.75,86,294
2023,02,480,404-555-1380,48.96,343,529
2023,02,481,404-555-1381,37.90,916,38
2023,02,482,404-555-1382,64.91,874,330
2023,02,483,404-555-1383,74.22,492,739
2023,02,484,404-555-1384,25.14,642,495
2023,02,485,404-555-1385,10.66,245,848
2023,02,486,404-555-1386,90.72,49,99
2023,02,487,404-555-1387,12.53,225,621
2023,02,488,404-555-1388,66.84,150,115
2023,02,489,404-555-1389,2.42,269,674
2023,02,490,404-555-1390,73.59,294,482
2023,02,491,404-555-1391,16.46,439,775
2023,02,492,404-555-1392,45.58,369,681
2023,02,493,404-555-1393,17.88,384,967
2023,02,494,404-555-1394,86.31,863,416
2023,02,495,404-555-1395,24.40,214,570
2023,02,496,404-555-1396,89.21,162,647
2023,02,497,404-555-1397,27.16,500,421
2023,02,498,404-555-1398,98.73,316,106
2023,02,499,404-555-1399,77.05,679,708
2023,02,500,404-555-1400,75.32,952,311
2023,02,501,404-555-1401,88.71,341,877
2023,02,502,404-555-1402,96.56,302,323
2023,02,503,404-555-1403,34.15,111,930
2023,02,504,404-555-1404,6.61,480,128
2023,02,505,404-555-1405,50.27,483,614
2023,02,506,404-555-1406,94.27,560,263
2023,02,507,404-555-1407,36.07,507,216
2023,02,508,404-555-1408,82.86,722,210
2023,02,509,404-555-1409,52.96,10,943
2023,02,510,404-555-1410,74.98,369,464
2023,02,511,404-555-1411,33.11,396,433
2023,02,512,404-555-1412,95.14,699,444
2023,02,513,404-555-1413,89.53,605,372
2023,02,514,404-555-1414,68.41,59,902
2023,02,515,404-555-1415,46.99,504,746
2023,02,516,404-555-1416,26.17,102,508
2023,02,517,404-555-1417,17.40,783,392
2023,02,518,404-555-1418,66.45,54,902
2023,02,519,404-555-1419,90.39,53,312
2023,02,520,404-555-1420,55.61,420,347
2023,02,521,404-555-1421,27.81,623,121
2023,02,522,404-555-1422,2.27,189,681
2023,02,523,404-555-1423,64.37,187,970
2023,02,524,404-555-1424,63.30,156,922
2023,02,525,404-555-1425,30.03,862,651
2023,02,526,404-555-1426,30.46,778,415
2023,02,527,404-555-1427,36.20,773,176
2023,02,528,404-555-1428,53.40,348,325
2023,02,529,404-555-1429,34.64,23,483
2023,02,530,404-555-1430,41.03,405,15
2023,02,531,404-555-1431,94.01,363,90
2023,02,532,404-555-1432,7.78,341,650
2023,02,533,404-555-1433,54.86,627,484
2023,02,534,404-555-1434,89.08,462,900
2023,02,535,404-555-1435,94.58,463,389
2023,02,536,404-555-1436,20.95,973,710
2023,02,537,404-555-1437,82.70,727,726
2023,02,538,404-555-1438,94.50,180,887
2023,02,539,404-555-1439,99.33,314,264
2023,02,540,404-555-1440,87.83,335,509
2023,02,541,404-555-1441,15.03,548,651
2023,02,542,404-555-1442,54.32,389,949
2023,02,543,404-555-1443,4.14,883,181
2023,02,544,404-555-1444,59.84,846,971
2023,02,545,404-555-1445,80.96,137,996
2023,02,546,404-555-1446,56.00,278,340
2023,02,547,404-555-1447,54.05,636,474
2023,02,548,404-555-1448,67.61,79,476
2023,02,549,404-555-1449,67.66,160,569
2023,02,550,404-555-1450,96.81,37,430
2023,02,551,404-555-1451,26.97,313,486
2023,02,552,404-555-1452,27.06,52,637
2023,02,553,404-555-1453,19.32,795,391
2023,02,554,404-555-1454,16.42,320,273
2023,02,555,404-555-1455,21.87,429,609
2023,02,556,404-555-1456,9.30,629,693
2023,02,557,404-555-1457,38.89,922,121
2023,02,558,404-555-1458,72.25,994,681
2023,02,559,404-555-1459,90.75,635,116
2023,02,560,404-555-1460,9.26,162,44
2023,02,561,404-555-1461,1.52,459,889
2023,02,562,404-555-1462,16.12,292,468
2023,02,563,404-555-1463,69.08,966,727
2023,02,564,404-555-1464,97.66,516,206
2023,02,565,404-555-1465,71.64,878,129
2023,02,566,404-555-1466,23.35,174,650
2023,02,567,404-555-1467,39.18,653,529
2023,02,568,404-555-1468,79.76,827,171
2023,02,569,404-555-1469,34.71,107,643
2023,02,570,404-555-1470,39.24,81,238
2023,02,571,404-555-1471,75.45,71,345
2023,02,572,404-555-1472,13.18,800,287
2023,02,573,404-555-1473,22.53,521,784
2023,02,574,404-555-1474,23.09,341,964
2023,02,575,404-555-1475,80.03,295,731
2023,02,576,404-555-1476,96.22,235,873
2023,02,577,404-555-1477,44.86,693,524
2023,02,578,404-555-1478,14.09,644,432
2023,02,579,404-555-1479,2.53,556,951
2023,02,580,404-555-1480,26.36,800,706
2023,02,581,404-555-1481,87.42,612,14
2023,02,582,404-555-1482,20.16,977,719
2023,02,583,404-555-1483,18.51,344,875
2023,02,584,404-555-1484,31.77,786,725
2023,02,585,404-555-1485,97.55,422,790
2023,02,586,404-555-1486,39.49,435,230
2023,02,587,404-555-1487,6.81,635,408
2023,02,588,404-555-1488,94.04,594,525
2023,02,589,404-555-1489,37.34,104,880
2023,02,590,404-555-1490,89.26,435,772
2023,02,591,404-555-1491,46.52,915,113
2023,02,592,404-555-1492,38.89,41,312
2023,02,593,404-555-1493,23.13,501,397
2023,02,594,404-555-1494,9.50,101,782
2023,02,595,404-555-1495,47.69,627,463
2023,02,596,404-555-1496,68.71,746,822
2023,02,597,404-555-1497,8.62,393,946
2023,02,598,404-555-1498,78.03,299,262
2023,02,599,404-555-1499,25.96,477,393
2023,02,600,404-555-1500,24.27,356,285
2023,02,601,404-555-1501,74.53,532,616
2023,02,602,404-555-1502,58.65,868,416
2023,02,603,404-555-1503,37.45,413,257
2023,02,604,404-555-1504,83.93,867,684
2023,02,605,404-555-1505,11.92,86,451
2023,02,606,404-555-1506,77.39,915,930
2023,02,607,404-555-1507,55.46,307,242
2023,02,608,404-555-1508,63.18,391,146
2023,02,609,404-555-1509,84.01,68,791
2023,02,610,404-555-1510,96.82,667,550
2023,02,611,404-555-1511,11.19,709,373
2023,02,612,404-555-1512,52.95,645,803
2023,02,613,404-555-1513,5.84,734,933
2023,02,614,404-555-1514,25.40,272,390
2023,02,615,404-555-1515,46.38,759,754
2023,02,616,404-555-1516,4.12,74,743
2023,02,617,404-555-1517,33.33,331,204
2023,02,618,404-555-1518,45.65,329,459
2023,02,619,404-555-1519,61.12,928,219
2023,02,620,404-555-1520,13.18,86,551
2023,02,621,404-555-1521,20.28,300,866
2023,02,622,404-555-1522,83.37,729,660
2023,02,623,404-555-1523,53.97,946,260
2023,02,624,404-555-1524,9.24,509,397
2023,02,625,404-555-1525,8.41,873,995
2023,02,626,404-555-1526,29.41,621,639
2023,02,627,404-555-1527,79.23,46,158
2023,02,628,404-555-1528,67.13,138,630
2023,02,629,404-555-1529,14.37,66,985
2023,02,630,404-555-1530,99.81,799,166
2023,02,631,404-555-1531,14.65,450,410
2023,02,632,404-555-1532,41.37,333,455
2023,02,633,404-555-1533,76.67,965,146
2023,02,634,404-555-1534,9.97,256,952
2023,02,635,404-555-1535,86.90,240,674
2023,02,636,404-555-1536,9.80,660,226
2023,02,637,404-555-1537,12.36,583,904
2023,02,638,404-555-1538,0.63,60,482
2023,02,639,404-555-1539,29.33,492,228
2023,02,640,404-555-1540,47.38,790,139
2023,02,641,404-555-1541,0.57,818,90
2023,02,642,404-555-1542,89.83,863,33
2023,02,643,404-555-1543,98.99,289,39
2023,02,644,404-555-1544,93.95,498,267
2023,02,645,404-555-1545,78.83,788,488
2023,02,646,404-555-1546,14.04,125,662
2023,02,647,404-555-1547,6.40,657,656
2023,02,648,404-555-1548,96.62,823,791
2023,02,649,404-555-1549,86.48,15,84
2023,02,650,404-555-1550,38.02,847,502
2023,02,651,404-555-1551,73.11,872,902
2023,02,652,404-555-1552,68.12,406,687
2023,02,653,404-555-1553,72.26,217,853
2023,02,654,404-555-1554,55.73,9,956
2023,02,655,404-555-1555,35.64,716,184
2023,02,656,404-555-1556,15.56,922,359
2023,02,657,404-555-1557,62.50,961,469
2023,02,658,404-555-1558,21.70,719,956
2023,02,659,404-555-1559,32.36,539,352
2023,02,660,404-555-1560,27.19,480,460
2023,02,661,404-555-1561,52.61,156,395
2023,02,662,404-555-1562,63.36,288,717
2023,02,663,404-555-1563,7.08,465,472
2023,02,664,404-555-1564,12.94,778,581
2023,02,665,404-555-1565,82.78,66,972
2023,02,666,404-555-1566,50.57,882,316
2023,02,667,404-555-1567,21.71,436,42
2023,02,668,404-555-1568,42.63,29,443
2023,02,669,404-555-1569,14.75,169,842
2023,02,670,404-555-1570,80.20,644,496
2023,02,671,404-555-1571,14.87,126,645
2023,02,672,404-555-1572,15.55,467,134
2023,02,673,404-555-1573,69.51,276,103
2023,02,674,404-555-1574,63.43,691,895
2023,02,675,404-555-1575,64.80,206,875
2023,02,676,404-555-1576,88.18,964,197
2023,02,677,404-555-1577,75.35,896,948
2023,02,678,404-555-1578,45.44,668,156
2023,02,679,404-555-1579,97.88,156,72
2023,02,680,404-555-1580,31.82,774,114
2023,02,681,404-555-1581,26.26,741,626
2023,02,682,404-555-1582,3.99,920,809
2023,02,683,404-555-1583,28.29,671,373
2023,02,684,404-555-1584,47.87,972,816
2023,02,685,404-555-1585,55.59,653,731
2023,02,686,404-555-1586,52.59,157,152
2023,02,687,404-555-1587,63.65,645,353
2023,02,688,404-555-1588,29.91,84,155
2023,02,689,404-555-1589,88.54,819,305
2023,02,690,404-555-1590,48.90,280,97
2023,02,691,404-555-1591,76.42,334,640
2023,02,692,404-555-1592,85.56,608,898
2023,02,693,404-555-1593,76.31,994,84
2023,02,694,404-555-1594,89.37,736,264
2023,02,695,404-555-1595,22.39,973,982
2023,02,696,404-555-1596,57.88,230,275
2023,02,697,404-555-1597,19.13,800,746
2023,02,698,404-555-1598,62.94,758,678
2023,02,699,404-555-1599,7.46,445,147
2023,02,700,404-555-1600,70.17,100,403
2023,02,701,404-555-1601,16.28,438,647
2023,02,702,404-555-1602,69.83,488,513
2023,02,703,404-555-1603,21.88,476,362
2023,02,704,404-555-1604,46.76,252,185
2023,02,705,404-555-1605,6.26,373,948
2023,02,706,404-555-1606,65.36,212,34
2023,02,707,404-555-1607,7.95,975,212
2023,02,708,404-555-1608,86.74,678,446
2023,02,709,404-555-1609,76.79,448,421
2023,02,710,404-555-1610,15.26,689,59
2023,02,711,404-555-1611,22.44,826,30
2023,02,712,404-555-1612,21.86,459,771
2023,02,713,404-555-1613,83.38,497,363
2023,02,714,404-555-1614,97.42,513,306
2023,02,715,404-555-1615,38.66,369,4
2023,02,716,404-555-1616,22.21,814,743
2023,02,717,404-555-1617,48.71,970,760
2023,02,718,404-555-1618,31.69,346,13
2023,02,719,404-555-1619,84.32,688,493
2023,02,720,404-555-1620,4.72,926,315
2023,02,721,404-555-1621,58.56,763,658
2023,02,722,404-555-1622,83.96,540,746
2023,02,723,404-555-1623,78.82,372,956
2023,02,724,404-555-1624,94.50,383,613
2023,02,725,404-555-1625,89.66,921,135
2023,02,726,404-555-1626,70.93,772,314
2023,02,727,404-555-1627,56.97,284,328
2023,02,728,404-555-1628,16.59,751,941
2023,02,729,404-555-1629,20.74,538,208
2023,02,730,404-555-1630,81.65,439,588
2023,02,731,404-555-1631,2.21,287,67
2023,02,732,404-555-1632,96.14,660,616
2023,02,733,404-555-1633,90.28,603,657
2023,02,734,404-555-1634,47.60,938,697
2023,02,735,404-555-1635,61.36,451,663
